id,cid,catid1,catid2,catid3,tag,blabel,publicview,imgvh,title1,title2,title3,title4,title5,title6,creator1,creator2,creator3,creator4,creator5,creator6,creator7,creator8,creator9,creator10,creator11,creator12,creator13,subject1,subject2,subject3,subject4,subject5,subject6,subject7,subject8,subject9,description1,description2,description3,description4,description5,description6,publisher1,publisher2,contributor1,date1,date2,type1,type2,format1,format2,identifier1,identifier2,identifier3,source1,language1,language2,language3,relation1,coverage1,pdffile,pdfsize
1471,0,0,0,0,0012_003152_000233,"""Silvery Waves""",Y,650,Silvery Waves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,London : Cuningham Boosey & Co.,,,1800/1899,,Text,,1 score (8 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 36",English,,,,,0012_003152_000233.pdf,2523085
1472,0,0,0,0,0012_003152_000234,"""St. Patrick's Day Parade""",Y,650,St. Patrick's Day Parade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,London : Cuningham Boosey & Co.,,,1800/1899,,Text,,1 score (4 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 37",English,,,,,0012_003152_000234.pdf,1279261
1473,0,0,0,0,0012_003152_000235,"""Swiss Minstrels Waltz""",Y,650,Swiss Minstrels Waltz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Philadelphia, PA : G.E. Blake",,,1800/1899,,Text,,1 score (2 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 38",English,,,,,0012_003152_000235.pdf,332289
1474,0,0,0,0,0012_003152_000236,"""On Thousand Island River""",Y,650,On Thousand Island River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rochester, New York : H.H. Warner & Co.",,,1800/1899,,Text,,1 score (8 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 39",English,,,,,0012_003152_000236.pdf,3213424
1475,0,0,0,0,0012_003152_000237,"""Villiken's & Dinah""",Y,650,Villiken's & Dinah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Philadelphia, PA : Winner & Shuster",,,1800/1899,,Text,,1 score (2 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 40",English,,,,,0012_003152_000237.pdf,656704
1476,0,0,0,0,0012_003152_000238,"""A Warm Reception""",Y,650,A Warm Reception,,,,,,,"Anthony, Bert R.",,,,,,,,,,,,,,,,,,,,,,,,,,,"Fall River, Mass. : G.H. Munroe & Co.",,,1899,,Text,,1 score (6 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 41",English,,,,,0012_003152_000238.pdf,1689219
1477,0,0,0,0,0012_003152_000239,"""Life's Curfew Bell""",Y,650,Life's Curfew Bell,,,,,,"Santley, Sir Charles","Arditi, Luigi",,,"Farnie, Henry",,,,,,,,,,,,,,,,,,,,,,,,London : Cramer & Co.,,,1800/1899,,Text,,1 score (10 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 43",English,,,,,0012_003152_000239.pdf,3016048
1478,0,0,0,0,0012_003152_000240,"""Good Night and Good Morning""",Y,650,Good Night and Good Morning,,,,,,,"Arnold, Thomas",,,"Houghton, Lord",,,,,,,,,,,,,,,,,,,,,,,,"Glasgow, Scotland : Paterson & Sons",,,1800/1899,,Text,,1 score (8 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 44",English,,,,,0012_003152_000240.pdf,2013758
1479,0,0,0,0,0012_003152_000241,"""Alice Where Art Thou""",Y,650,Alice Where Art Thou,,,,,,,"Ascher, J.",,,"Quernsey, W.",,,,,,,,,,,,,,,,,,,,,,,,London : Duncan Davison & Co.,,,1800/1899,,Text,,1 score (6 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 45",English,,,,,0012_003152_000241.pdf,1792634
1480,0,0,0,0,0012_003152_000242,"""Alice Where Art Thou?""",Y,650,Alice Where Art Thou?,,,,,,,"Ascher, J.",,,"quernsey, W.",,,,,,,,,,,,,,,,,,,,,,,,"Baltimore, MD. : Emerson Drug Co. (?)",,,1800/1899,,Text,,1 score (4 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 46",English,,,,,0012_003152_000242.pdf,1338054
1481,0,0,0,0,0012_003152_000243,"""Les Cloches du Village""",Y,650,Les Cloches du Village,,,,,,,"Ascher, J.",,,,,,,,,,,,,,,,,,,,,,,,,,,"Philadelphia, PA : Lee & Walker",,,1800/1899,,Text,,1 score (12 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 47",English,French,,,,0012_003152_000243.pdf,4166344
1482,0,0,0,0,0012_003152_000244,"""L'Eclair""",Y,650,L'Éclair,,,,,,,"Ascher, Joseph",,,,,,,,,,,,,,,,,,,,,,,,,,,"Cincinnati, OH : W.C. Peters & Sons",,,1800/1899,,Text,,1 score (8 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 48",English,French,,,,0012_003152_000244.pdf,2549231
1483,0,0,0,0,0012_003152_000245,"""Gay Tally Ho""",Y,650,Gay Tally Ho,,,,,,,"Ashton, Fred T.",,,,,,,,,,,,,,,,,,,,,,,,,,,"Bloomington, IL. : The Ashton Publishing Co.",,,1899,,Text,,1 score (6 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 49",English,,,,,0012_003152_000245.pdf,1554527
1484,0,0,0,0,0012_003152_000246,"""By the Light of the Jungle Moon""",Y,650,By the Light of the Jungle Moon,,,,,,,"Atkinson, J. Caldwell",,,"Ford, Powell I.",,,,,,,,,,,,,,,,,,,,,,,,New York : Jerome H. Remick & Co.,,,1911,,Text,,1 score (6 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 50",English,,,,,0012_003152_000246.pdf,1986780
1485,0,0,0,0,0012_003152_000247,"""When I Behold Thee""",Y,650,When I Behold Thee,,,,,,,"Audran, Edmond",,,,,,,,,,,,,,,,,,,,,,,,,,,New York : Williams & Sons,,,1890,,Text,,1 score (10 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 51",English,,,,,0012_003152_000247.pdf,3248963
1486,0,0,0,0,0012_003152_000248,"""Come Take a Sail""",Y,650,Come Take a Sail,,,,,,,"Avery, H.",,,,,,,,,,,,,,,,,,,,,,,,,,,"Philadelphia, PA : J.E. Gould",,,1853,,Text,,1 score (4 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 52",English,,,,,0012_003152_000248.pdf,1216649
1487,0,0,0,0,0012_003152_000249,"""La Priere D'Une Vierge""",Y,650,La Prière d'une Vierge,,,,The Maiden's Prayer,,,"Badarzewska, Thegla",,,,,,,,,,,,,,,,,,,,,,,,,,,London : Ashdown & Parry,,,1800/1899,,Text,,1 score (6 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 54",English,French,,,,0012_003152_000249.pdf,1597724
1488,0,0,0,0,0012_003152_000250,"""The Maiden's Prayer""",Y,650,The Maiden's Prayer,,,,,,,"Badarzewska, Thegla",,,"Baker, John, Esq.",,,,,,,,,,,,,,,,,,,,,,,,London : Chas. Sheard & Co.Publishers & Printers,,,1800/1899,,Text,,1 score (4 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 53",English,,,,,0012_003152_000250.pdf,1289208
1489,0,0,0,0,0012_003152_000251,"""The Bonnie Boat""",Y,650,The Bonnie Boat,,,,,,,"Clifton, William",,,"Bailey, Johanna",,William Clifton,,,,,,,,,,,,,,,,Signed by the Lyricist,,,,,,Boston : Oliver Ditson,,,1800/1899,,Text,,1 score (4 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 56",English,,,,,0012_003152_000251.pdf,994634
1490,0,0,0,0,0012_003152_000252,"""The Message of the Eyes""",Y,650,The Message of the Eyes,,,,,,"Winter, Winona Gordon","Ball, Ernest R.",,,"Resnick, Michael",,,,,,,,,,,,,,,,,,,,,,,,New York : M. Witmark & Sons,,,1906,,Text,,1 score (4 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 57",English,,,,,0012_003152_000252.pdf,1252643
1491,0,0,0,0,0012_003152_000253,"""To Have"", To Hold,"" To Love""",Y,650,"To Have, To Hold, To Love",,,,,,,"Ball, Ernest R.",,,"MacBoyle, Darl",,,,,,,,,,,,,,,,,,,,,,,,New York : M. Witmark & Sons,,,1913,,Text,,1 score (8 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 58",English,,,,,0012_003152_000253.pdf,3114248
1492,0,0,0,0,0012_003152_000254,"""When Irish Eyes Are Smiling""",Y,650,When Irish Eyes Are Smiling,,,,,,,"Ball, Ernest R.",,,"Olcott, Chauncey","Graff, Geo., Jr.",,,,,,,,,,,,,,,,,,,,,,,New York : M. Witmark & Sons,,,1912,,Text,,1 score (4 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 59",English,,,,,0012_003152_000254.pdf,1152340
1493,0,0,0,0,0012_003152_000255,"""Serenading Polka""",Y,650,Serenading Polka,,,,,,,"Balmer, Charles",,,,,,,,,,,,,,,,,,,,,,,,,,,"St. Louis, MO : Balmer & Weber",,,1819,,Text,,1 score (2 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 60",English,,,,,0012_003152_000255.pdf,631304
1494,0,0,0,0,0012_003152_000256,"""Ladies Reception March""",Y,650,Ladies Reception March,,,,,,,,,,,,"Barker, Charles",,,,,,,,,,,,,,,,,,,,,,"Cincinnati, OH : W.C. Peters & Sons",,,1856,,Text,,1 score (8 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 62",English,,,,,0012_003152_000256.pdf,2217392
1495,0,0,0,0,0012_003152_000257,"""The Summer Dew""",Y,650,The Summer Dew,,,,,,,"Barker, George",,,"Gill, Edward J.",,,,,,,,,,,,,,,,,,,,,,,,Boston : Oliver Ditson & Co.,,,1800/1899,,Text,,1 score (4 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 63",English,,,,,0012_003152_000257.pdf,1232946
1496,0,0,0,0,0012_003152_000258,"""Where Are the Friends Of My Youth?""",Y,650,Where Are the Friends Of My Youth?,,,,,,,"Barker, George",,,,,,,,,,,,,,,,,,,,,,,,,,,"Philadelphia, PA : Lee & Walker",,,1800/1899,,Text,,1 score (6 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 64",English,,,,,0012_003152_000258.pdf,1793208
1497,0,0,0,0,0012_003152_000259,"""The White Squall""",Y,650,The White Squall,,,,,,"Reeves, Sims","Barker, George Arthur",,,"Johns, Richard, Esq.",,,,,,,,,,,,,,,,,,,,,,,,London : Joseph Williams,,,1800/1899,,Text,,1 score (12 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 65",English,,,,,0012_003152_000259.pdf,3834560
1498,0,0,0,0,0012_003152_000260,"""The Tempest""",Y,650,The Tempest,,,,,,,"Barker, Nathan",,,"Fields, James T., Esq.",,,,,,,,,,,,,,,,,,,,,,,,Boston : Oliver Ditson & Co.,,,1849,,Text,,1 score (6 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 66",English,,,,,0012_003152_000260.pdf,1705051
1499,0,0,0,0,0012_003152_000261,"""There's a Charm In the Bloom of Youth""",Y,650,There's a Charm in the Bloom of Youth,,,,,,,"Smith, F. W.",,,"Barnes, W.",,,,,,,,,,,,,,,,,,,,,,,,London : Chappell,,,1800/1899,,Text,,1 score (6 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 67",English,,,,,0012_003152_000261.pdf,2027505
1500,0,0,0,0,0012_003152_000262,"""The Spot Where I Was Born""",Y,650,The Spot Where I Was Born,,,,,,Mr. Dempster,"Barnett, John",,,,,,,,,,,,,,,,,,,,,,,,,,,"Philadelphia, PA : Geo. W. Hewitt & Co.",,,1800/1899,,Text,,1 score (2 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 68",English,,,,,0012_003152_000262.pdf,681335
1501,0,0,0,0,0012_003152_000263,"""The Banner of Blue""",Y,650,The Banner of Blue,,,,,,,"Barri, Odoardo",,,"Jaxone, H. L. D'Arcy",,,,,,,,,,,,,,,,,,,,,,,,London : W. Morely & Co.,,,1800/1899,,Text,,1 score (8 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 69",English,,,,,0012_003152_000263.pdf,2784912
1502,0,0,0,0,0012_003152_000264,"""Powder Monkey Joe""",Y,650,Powder Monkey Joe,,,,,,,"Barri, Odoardo",,,"Cummerford, Hugh",,,,,,,,,,,,,,,,,,To: Emile Berger,,,,,,London : W. Morely & Co.,,,1800/1899,,Text,,1 score (10 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 70",English,,,,,0012_003152_000264.pdf,3004215
1503,0,0,0,0,0012_003152_000265,"""Sweetly Chime The Bells""",Y,650,Sweetly Chime The Bells,,,,,,,"Barri, Odoardo",,,"Oxenford, Edward",,,,,,,,,,,,,,,,,,,,,,,,London : Swan & Co.,,,1800/1899,,Text,,1 score (8 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 71",English,,,,,0012_003152_000265.pdf,2062867
1504,0,0,0,0,0012_003152_000266,"""The Dreamland Valse""",Y,650,The Dreamland Valse,,,,,,,"Batho, R. E.",,,,,,,,,,,,,,,,,,,,,,,,,,,London : Hutchings & Romer,,,1800/1899,,Text,,1 score (10 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 72",English,,,,,0012_003152_000266.pdf,2806753
1505,0,0,0,0,0012_003152_000267,"""O For the Wings of a Dove""",Y,650,O For the Wings of a Dove,,,,,,,"Bartholdy, Felix Mendelssohn",,,"Bartholomew, W., Esq.",,,,,,,,,,,,,,,,,,,,,,,,"London : Novello, Ewer & Co.",,,1800/1899,,Text,,1 score (8 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 73",English,,,,,0012_003152_000267.pdf,2355285
1506,0,0,0,0,0012_003152_000268,"""Chi Mi Frena""",Y,650,Chi Mi Frena,,,,,,,Donizetti,,,,,"Baumbach, Adolph",,,,,,,,,,,,,,,,,,,,,,Boston : G.P. Reed & Co.,,,1849,,Text,,1 score (6 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 74",English,Italian,,,,0012_003152_000268.pdf,1959513
1507,0,0,0,0,0012_003152_000269,"""Now Man the Ship""",Y,650,Now Man the Ship,,,,,,,,,,,,"Baumbach, Adolph",,,,,,,,,,,,,,,,,,,,,,Boston : Russell & Tolman,,,1860,,Text,,1 score (6 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 75",English,,,,,0012_003152_000269.pdf,1253435
1508,0,0,0,0,0012_003152_000270,"""Just Like a Gipsy""",Y,650,Just Like a Gipsy,,,,,,,"Simons, Seymour B.","Bayes, Nora",,"Simons, Seymour B.","Bayes, Nora",,,,,,,,,,,,,,,,,,,,,,,New York : Jerome H. Remick & Co.,,,1919,,Text,,1 score (6 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 76",English,,,,,0012_003152_000270.pdf,2240423
1509,0,0,0,0,0012_003152_000271,"""Nine Beautiful Songs""",Y,650,Nine Beautiful Songs,,,,,,,"Bayly, T.H.",,,,,,,,,,,,,,,,,,,,,Has many different titles and composers,,,,,,New York : Ferrett & Co.,,,1800/1899,,Text,,1 score (14 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 77",English,,,,,0012_003152_000271.pdf,4188449
1510,0,0,0,0,0012_003152_000272,"""Gertrude's Dream Waltz""",Y,650,Gertrude's Dream Waltz,,,,,,,"Beethoven, L. V.",,,,,,,,,,,,,,,,,,,,,,,,,,,Boston : Oliver Ditson,,,1800/1899,,Text,,1 score (4 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 78",English,,,,,0012_003152_000272.pdf,617988
1511,0,0,0,0,0012_003152_000273,"""Daddy""",Y,650,Daddy,,,,,,,"Behrend, A. H.",,,"Lemon, Mary M.",,,,,,,,,,,,,,,,,,,,,,,,Chicago : National Music Co.,,,1800/1899,,Text,,1 score (6 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 79",English,,,,,0012_003152_000273.pdf,2046921
1512,0,0,0,0,0012_003152_000274,"""Auntie""",Y,650,Auntie,,,,,,"Patey, Janet Monach","Behrend, A.H.",,,"Weatherly, Fred E.",,,,,,,,,,,,,,,,,,,,,,,,London : Patey & Willis,,,1800/1899,,Text,,1 score (8 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 80",English,,,,,0012_003152_000274.pdf,2200110
1513,0,0,0,0,0012_003152_000275,"""Heart to Heart""",Y,650,Heart to Heart,,,,,,,"Behrend, A.H.",,,"Lemon, Mary Mark",,,,,,,,,,,,,,,,,,,,,,,,London : W. Morely & Co.,,,1800/1899,,Text,,1 score (8 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 81",English,,,,,0012_003152_000275.pdf,2518309
1514,0,0,0,0,0012_003152_000276,"""Home Dreams""",Y,650,Home Dreams,,,,,,,"Behrend, A.H.",,,"Lemon, Mary Mark",,,,,,,,,,,,,,,,,,,,,,,,London : W. Morely & Co.,,,1800/1899,,Text,,1 score (8 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 82",English,,,,,0012_003152_000276.pdf,2433505
1515,0,0,0,0,0012_003152_000277,"""My Heart's Message""",Y,650,My Heart's Message,,,,,,,"Behrend, A.H.",,,"Lemon, Mary Mark",,,,,,,,,,,,,,,,,,,,,,,,London : Robert Cocks & Co.,,,1800/1899,,Text,,1 score (8 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 83",English,,,,,0012_003152_000277.pdf,2388310
1516,0,0,0,0,0012_003152_000278,"""Two Children""",Y,650,Two Children,,,,,,"Patey, Janet Monach","Behrend, A.H.",,,"Lemon, Mary M.",,,,,,,,,,,,,,,,,,,,,,,,London : Patey & Willis,,,1800/1899,,Text,,1 score (8 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 84",English,,,,,0012_003152_000278.pdf,2323639
1517,0,0,0,0,0012_003152_000279,"""Queenie's Letter""",Y,650,Queenie's Letter,,,,,,,"Bell, Richard",,,"Bell, Richard",,,,,,,,,,,,,,,,,,,,,,,,London : Orsborn & Tuckwood,,,1800/1899,,Text,,1 score (8 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 85",English,,,,,0012_003152_000279.pdf,2328644
1518,0,0,0,0,0012_003152_000280,"""Gipsey Chorus and Song""",Y,650,Gipsey Chorus and Song,,,,,,,"Bellak, J.",,,,,,,,,,,,,,,,,,,,,,,,,,,Boston : Oliver Ditson & Co.,,,1867,,Text,,1 score (8 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 86",English,,,,,0012_003152_000280.pdf,2575315
1519,0,0,0,0,0012_003152_000281,"""Home"","" Sweet Home""",Y,650,"Home, Sweet Home",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Boston : Oliver Ditson & Co.,,,1866,,Text,,1 score (4 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 87",English,,,,,0012_003152_000281.pdf,1403647
1520,0,0,0,0,0012_003152_000282,"""Keemo Kimo Polka""",Y,650,Keemo Kimo Polka,,,,,,,"Bellak, James",,,,,,,,,,,,,,,,,,,,,,,,,,,"Philadelphia, PA : J.E. Gould",,,1854,,Text,,1 score (4 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 88",English,,,,,0012_003152_000282.pdf,1370052
1521,0,0,0,0,0012_003152_000283,"""Marseilles Hymn""",Y,650,Marseilles Hymn,,,,,,,"Mack, E.",,,,,"Bellak, James",,,,,,,,,,,,,,,,,,,,,,New York : S.T. Gordon,,,1862,,Text,,1 score (4 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 89a",English,,,,,0012_003152_000283.pdf,1334236
1522,0,0,0,0,0012_003152_000284,"""Three Roguish Chaps Polka""",Y,650,Three Roguish Chaps Polka,,,,,,,"Bellak, James","Parkhurst, Susan McFarland",,,,,,,,,,,,,,,,,,,,,,,,,,New York : Horace Waters,,,1862,,Text,,1 score (4 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 89b",English,,,,,0012_003152_000284.pdf,1074161
1523,0,0,0,0,0012_003152_000285,"""La Norma""",Y,650,La Norma,,,,,,,"Bellini, V.",,,,,"Bellini, V.",,,,,,,,,,,,,,,,,,,,,,"Philadelphia, PA : A. Fiot",,,1800/1899,,Text,,1 score (14 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 90",English,,,,,0012_003152_000285.pdf,5156681
1524,0,0,0,0,0012_003152_000286,"""Reverue Du Soir""",Y,650,Reverue Du Soir,,,,,,,"Beltjens, Matthias Josephus Hubertus",,,"Desbordes-Valmore, Marceline",,,,,,,,,,,,,,,,,,,,,,,,Paris : Mayence,,,1800/1899,,Text,,1 score (4 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 91",French,,,,,0012_003152_000286.pdf,1313256
1525,0,0,0,0,0012_003152_000287,"""Love Me Well!""",Y,650,Love Me Well!,,,,Aime-Moi!,,,"Bemberg, H.",,,"Dole, N. H.",,,,,,,,,,,,,,,,,,,,,,,,New York : G. Schirmer,,,1891,,Text,,1 score (8 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 92",English,French,,,,0012_003152_000287.pdf,2235937
1526,0,0,0,0,0012_003152_000288,"""Not Farewell!""",Y,650,Not Farewell!,,,,Sans Adieu!,,,"Bemberg, H.",,,"Elkin, R. H.",,,,,,,,,,,,,,,,,,,,,,,,New York : Boosey & Co.,,,1906,,Text,,1 score (10 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 93",English,French,,,,0012_003152_000288.pdf,2392585
1527,0,0,0,0,0012_003152_000289,"""By the Sad Sea Waves""",Y,650,By the Sad Sea Waves,,,,,,"Shaw, Mary","Benedict, J.",,,,,,,,,,,,,,,,,,,,,,,,,,,London : Metzler & Co.,,,1800/1899,,Text,,1 score (6 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 94",English,,,,,0012_003152_000289.pdf,1868739
1528,0,0,0,0,0012_003152_000290,"""Love Polka""",Y,650,Love Polka,,,,,,,"Bergmann, Carl",,,,,,,,,,,,,,,,,,,,,,,,,,,Boston : E.H. Wade,,,1851,,Text,,1 score (4 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 95",English,,,,,0012_003152_000290.pdf,1164384
1529,0,0,0,0,0012_003152_000291,"""Flora MacDonald's Lament""",Y,650,Flora MacDonald's Lament,,,,,,,,,,,,"Berger, Emile",,,,,,,,,,,,,,,,,,,,,,London : Duncan Davison & Co.,,,1800/1899,,Text,,1 score (8 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 96",English,,,,,0012_003152_000291.pdf,2137342
1530,0,0,0,0,0012_003152_000292,"""When I Leave The World Behind""",Y,650,When I Leave the World Behind,,,,,,,"Berlin, Irving",,,,,,,,,,,,,,,,,,,,, Introduced by: Fritzi Scheff,,,,,,"New York : Waterson, Berlin & Snyder Co.",,,1915,,Text,,1 score (6 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 99",English,,,,,0012_003152_000292.pdf,2011955
1531,0,0,0,0,0012_003152_000293,"""Annie Donald""",Y,650,Annie Donald,,,,,,,"Bevan, Frederick",,,"Weatherly, F. E.",,,,,,,,,,,,,,,,,,,,,,,,London : Boosey & Co.,,,1898,,Text,,1 score (8 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 100",English,,,,,0012_003152_000293.pdf,2233349
1532,0,0,0,0,0012_003152_000294,"""The Flight of Aces""",Y,650,The Flight of Aces,,,,,,,"Bevan, Frederick",,,"Weatherly, Frederic E.",,,,,,,,,,,,,,,,,,,,,,,,London : Boosey & Co.,,,1800/1899,,Text,,1 score (10 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 101",English,,,,,0012_003152_000294.pdf,2748290
1533,0,0,0,0,0012_003152_000295,"""Beatrice di Tenda""",Y,650,Beatrice di Tenda,,,,,,,"Bellini, Vincenzo",,,,,,"Beyer, Ferd.",,,,,,,,,,,,,,,,,,,,,Boston : Oliver Ditson & Co.,,,1800/1899,,Text,,1 score (12 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 102",English,French,,,,0012_003152_000295.pdf,4114020
1534,0,0,0,0,0012_003152_000296,"""Carnival De Venise""",Y,650,Carnival De Venise,,,,,,,"De Meyer, Leopald",,,,,,"Beyer, Ferd.",,,,,,,,,,,,,,,,,,,,,"Baltimore, MD : Peters & Field",,,1800/1899,,Text,,1 score (10 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 103",French,,,,,0012_003152_000296.pdf,2868356
1535,0,0,0,0,0012_003152_000297,"""Otello""",Y,650,Otello,,,,,,,Rossini,,,,,,"Beyer, Ferd.",,,,,,,,,,,,,,,,,,,,,New York : Wm. Hall & Son,,,1800/1899,,Text,,1 score (12 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 104",French,,,,,0012_003152_000297.pdf,3687776
1536,0,0,0,0,0012_003152_000298,"""100 Rcreations Pour La Jeunesse""",Y,650,100 Rcreations Pour La Jeunesse,,,,,,,"Beyer, Ferd.",,,,,,,,,,,,,,,,,,,,,,,,,,,"Baltimore, MD : G. Willig, Jr.",,,1800/1899,,Text,,1 score (8 p.),image/jpeg,,,1231,"MS.1231, Box 1, Folder 105",French,,,,,0012_003152_000298.pdf,2585032
1537,0,0,0,0,0012_003152_000299,"""Robert le Diable""",Y,650,Robert le Diable,,,,,,,"Beyer, Ferd.",,,,,,,,,,,,,,,,,,,,,,,,,,,New York : William Hall & Son,,,1800/1899,,Text,,1 score (12 p.),image/jpeg,,,1231,"MS.1231, Box 2, Folder 1",French,,,,,0012_003152_000299.pdf,3863794
1538,0,0,0,0,0012_003152_000300,"""Arabia""",Y,650,Arabia,,,,Adieux De L' Hotesse Arabe,,,"Bizet, Georges",,,"Coursen, Charlotte H.",,,,,,,,,,,,,,,,,,,,,,,,New York : G. Schirmer,,,1884,,Text,,1 score (8 p.),image/jpeg,,,1231,"MS.1231, Box 2, Folder 2",English,French,,,,0012_003152_000300.pdf,2577120
1539,0,0,0,0,0012_003152_000301,"""Grand March""",Y,650,Grand March,,,,,,,"Blake, Charles D.",,,,,,,,,,,,,,,,,,,,,,,,,,,London : Ashdown & Parry,,,1800/1899,,Text,,1 score (10 p.),image/jpeg,,,1231,"MS.1231, Box 2, Folder 3",English,,,,,0012_003152_000301.pdf,2686494
1540,0,0,0,0,0012_003152_000302,"""The Verdict March""",Y,650,The Verdict March,,,,,,,"Blake, Eugene L.",,,,,,,,,,,,,,,,,,,,,,,,,,,"Cincinnati, OH : F. W. Helmick",,,1882,,Text,,1 score (6 p.),image/jpeg,,,1231,"MS.1231, Box 2, Folder 4",English,,,,,0012_003152_000302.pdf,1934866
1541,0,0,0,0,0012_003152_000303,"""Carry Me Back to Old Virginny""",Y,650,Carry Me Back to Old Virginny,,,,,,,"Bland, James",,,"Bland, James",,,,,,,,,,,,,,,,,,,,,,,,Boston : Oliver Ditson Company,,,1920,,Text,,1 score (6 p.),image/jpeg,,,1231,"MS.1231, Box 2, Folder 5",English,,,,,0012_003152_000303.pdf,1492088
1542,0,0,0,0,0012_003152_000304,"""Too Late"", Too Late,"" Ye Cannot Enter Now""",Y,650,"Too Late, Too Late, Ye Cannot Enter Now",,,,,,,"Bliss, Maria Lindsay",,,"Tennyson, Alfred, D. C. L.",,,,,,,,,,,,,,,,,,,,,,,,London : Robert Cocks & Co.,,,1800/1899,,Text,,1 score (8 p.),image/jpeg,,,1231,"MS.1231, Box 2, Folder 6",English,,,,,0012_003152_000304.pdf,2248288
